query_id,surface_form,year,raw_normalized_frequency,smoothed_radius_3_frequency,raw_scale,display_scale
FT-Q-V01-132,danger,1842,6.476216250916877e-05,6.525921752142949e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-132,danger,1843,6.715675652912978e-05,6.522161772295476e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-132,danger,1844,6.709969278517747e-05,6.443578735115807e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-132,danger,1845,6.201825826224194e-05,6.494636388814408e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-132,danger,1846,6.507121852905584e-05,6.479520525967278e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-132,danger,1847,6.050663549217461e-05,6.424202241208019e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-132,danger,1848,6.80098231100601e-05,6.379314181767118e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-132,danger,1849,6.370405210986974e-05,6.413878687843473e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-132,danger,1850,6.328447659598169e-05,6.348266195337666e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-132,danger,1851,6.395752862431436e-05,6.359550205153093e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-132,danger,1852,6.443777368758674e-05,6.251115565752181e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-132,danger,1853,6.047834405364938e-05,6.211652446909608e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-132,danger,1854,6.129651617925447e-05,6.131727560086477e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-132,danger,1855,6.041939835199628e-05,6.030684990118321e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-132,danger,1856,6.094163379088968e-05,5.932584631044132e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-132,danger,1857,5.768973451836246e-05,5.870269089923243e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-132,danger,1858,5.688454872654347e-05,5.811404701765761e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-132,danger,1859,5.757074855239352e-05,5.72524105178575e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-132,danger,1860,5.611625617518712e-05,5.594453601531768e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-132,danger,1861,5.717600900823072e-05,5.525335809660906e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-132,danger,1862,5.438794285339554e-05,5.449941365449311e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-132,danger,1863,5.178651227311093e-05,5.368723550093689e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-132,danger,1864,5.285148908740211e-05,5.289783674860311e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-132,danger,1865,5.160693763173185e-05,5.180262718746624e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-132,danger,1866,5.188550147749993e-05,5.092516288535924e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-132,danger,1867,5.059046490885066e-05,5.034493897839483e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-132,danger,1868,4.950954208027269e-05,4.960356399870215e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-132,danger,1869,4.824569273864654e-05,4.882727109141251e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-132,danger,1870,4.772494492435997e-05,4.815293156776312e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-132,danger,1871,4.766186422955343e-05,4.733837645386406e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-132,danger,1872,4.617288728070434e-05,4.692530391438894e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-132,danger,1873,4.716512481195423e-05,4.681731194067625e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-132,danger,1874,4.488857911155719e-05,4.682082060928587e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-132,danger,1875,4.661803430394684e-05,4.672245734838439e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-132,danger,1876,4.748974892265778e-05,4.701098215674691e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-132,danger,1877,4.774950560462732e-05,4.712347818646275e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-132,danger,1878,4.697332140324306e-05,4.737528443012855e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-132,danger,1879,4.819256093924196e-05,4.767392135991699e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-132,danger,1880,4.795259701996513e-05,4.781389612084194e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-132,danger,1881,4.665122281721779e-05,4.803782840942318e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-132,danger,1882,4.870849281246592e-05,4.820336017448016e-05,normalized share,"normalized share × 1,000,000"
FT-Q-V01-132,danger,1883,4.84695722491324e-05,4.831650302880376e-05,normalized share,"normalized share × 1,000,000"
